MasterID,ItemID,Yield,Replenishable,Remaining,WHLocation,Plant,StartingFT,Core,CRCITEMID,Complete,PO_Num,Date_Received,Date_Receiveing,LastInventoryCycle,LastInventoryRemaining,LastInventoryComplete,OLD_PO
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534506A              ",1041," ",1041,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:08:45.000,2023-01-02 16:15:07.000,2023-01-02 06:13:28.000,1041,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534508               ",1030," ",1030,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:01:58.000,2023-01-02 16:15:08.000,2023-01-02 06:13:28.000,1030,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534508A              ",1031," ",1031,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:02:12.000,2023-01-02 16:15:08.000,2023-01-02 06:13:28.000,1031,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534510               ",1032," ",1032,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 12:59:36.000,2023-01-02 16:15:08.000,2023-01-02 06:13:28.000,1032,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534510A              ",1033," ",1033,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 12:59:49.000,2023-01-02 16:15:09.000,2023-01-02 06:13:28.000,1033,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534512               ",1029," ",1029,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:00:25.000,2023-01-02 16:15:09.000,2023-01-02 06:13:28.000,1029,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534512A              ",1030," ",1030,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:00:38.000,2023-01-02 16:15:09.000,2023-01-02 06:13:28.000,1030,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534514               ",1031," ",1031,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 12:58:38.000,2023-01-02 16:15:10.000,2023-01-02 06:13:28.000,1031,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534514A              ",1032," ",1032,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 12:59:21.000,2023-01-02 16:15:10.000,2023-01-02 06:13:28.000,1032,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534516               ",1024," ",1024,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:00:49.000,2023-01-02 16:15:10.000,2023-01-02 06:13:28.000,1024,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534516A              ",1025," ",1025,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:01:05.000,2023-01-02 16:15:11.000,2023-01-02 06:13:28.000,1025,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534518               ",1025," ",1025,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:01:35.000,2023-01-02 16:15:11.000,2023-01-02 06:13:28.000,1025,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534518A              ",1026," ",1026,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:01:51.000,2023-01-02 16:15:11.000,2023-01-02 06:13:28.000,1026,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534520               ",1024," ",1024,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:03:34.000,2023-01-02 16:15:12.000,2023-01-02 06:13:28.000,1024,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534520A              ",1025," ",1025,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:03:50.000,2023-01-02 16:15:12.000,2023-01-02 06:13:28.000,1025,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534522               ",1024," ",1024,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:02:42.000,2023-01-02 16:15:13.000,2023-01-02 06:13:28.000,1024,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534522A              ",1025," ",1025,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:02:55.000,2023-01-02 16:15:13.000,2023-01-02 06:13:28.000,1025,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534532               ",993," ",993,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:13:42.000,2023-01-02 16:15:13.000,2023-01-02 06:13:28.000,993,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534532A              ",993," ",993,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:13:55.000,2023-01-02 16:15:14.000,2023-01-02 06:13:28.000,993,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534534               ",995," ",995,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:13:19.000,2023-01-02 16:15:14.000,2023-01-02 06:13:28.000,995,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534534A              ",995," ",995,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:13:30.000,2023-01-02 16:15:14.000,2023-01-02 06:13:28.000,995,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534536               ",993," ",993,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:06:11.000,2023-01-02 16:15:15.000,2023-01-02 06:13:28.000,993,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534536A              ",994," ",994,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-07 13:06:23.000,2023-01-02 16:15:15.000,2023-01-02 06:13:28.000,994,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534600               ",1022," ",1022,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:15:45.000,2023-01-02 16:15:15.000,2023-01-02 06:13:28.000,1022,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534600A              ",1022," ",1022,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:15:53.000,2023-01-02 16:15:16.000,2023-01-02 06:13:28.000,1022,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534602               ",1027," ",1027,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:16:02.000,2023-01-02 16:15:16.000,2023-01-02 06:13:28.000,1027,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534602A              ",1027," ",1027,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:16:12.000,2023-01-02 16:15:16.000,2023-01-02 06:13:28.000,1027,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534604               ",1028," ",1028,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:16:33.000,2023-01-02 16:15:17.000,2023-01-02 06:13:28.000,1028,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534604A              ",1028," ",1028,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:16:43.000,2023-01-02 16:15:17.000,2023-01-02 06:13:28.000,1028,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534606               ",1027," ",1027,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:16:49.000,2023-01-02 16:15:17.000,2023-01-02 06:13:28.000,1027,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534606A              ",1027," ",1027,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:17:02.000,2023-01-02 16:15:18.000,2023-01-02 06:13:28.000,1027,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534608               ",1034," ",1034,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:18:40.000,2023-01-02 16:15:18.000,2023-01-02 06:13:28.000,1034,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534608A              ",1034," ",1034,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:18:52.000,2023-01-02 16:15:18.000,2023-01-02 06:13:28.000,1034,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534610               ",1038," ",1038,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:19:45.000,2023-01-02 16:16:16.000,2023-01-02 06:13:28.000,1038,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534610A              ",1038," ",1038,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:19:56.000,2023-01-02 16:16:16.000,2023-01-02 06:13:28.000,1038,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534612               ",1039," ",1039,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:17:15.000,2023-01-02 16:16:17.000,2023-01-02 06:13:28.000,1039,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534612A              ",1039," ",1039,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:17:26.000,2023-01-02 16:16:17.000,2023-01-02 06:13:28.000,1039,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534616               ",1026," ",1026,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:20:53.000,2023-01-02 16:16:17.000,2023-01-02 06:13:28.000,1026,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534616A              ",1026," ",1026,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:21:01.000,2023-01-02 16:16:18.000,2023-01-02 06:13:28.000,1026,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534698               ",1031," ",1031,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:20:08.000,2023-01-02 16:16:18.000,2023-01-02 06:13:28.000,1031,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534698A              ",1031," ",1031,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:20:20.000,2023-01-02 16:16:18.000,2023-01-02 06:13:28.000,1031,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534700               ",1031," ",1031,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:20:30.000,2023-01-02 16:16:19.000,2023-01-02 06:13:28.000,1031,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534700A              ",1031," ",1031,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:20:40.000,2023-01-02 16:16:19.000,2023-01-02 06:13:28.000,1031,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534702               ",1031," ",1031,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:21:08.000,2023-01-02 16:16:19.000,2023-01-02 06:13:28.000,1031,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534702A              ",1031," ",1031,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:21:23.000,2023-01-02 16:15:54.000,2023-01-02 06:13:28.000,1031,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534704               ",1037," ",1037,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:07:45.000,2023-01-02 16:15:52.000,2023-01-02 06:13:28.000,1037,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534704A              ",1037," ",1037,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:07:58.000,2023-01-02 16:15:52.000,2023-01-02 06:13:28.000,1037,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534708               ",1042," ",1042,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:12:32.000,2023-01-02 16:15:53.000,2023-01-02 06:13:28.000,1042,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534708A              ",1042," ",1042,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:12:44.000,2023-01-02 16:15:53.000,2023-01-02 06:13:28.000,1042,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534710               ",1042," ",1042,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:02:39.000,2023-01-02 16:15:53.000,2023-01-02 06:13:28.000,1042,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01534710A              ",1042," ",1042,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-07-12 10:02:53.000,2023-01-02 16:15:54.000,2023-01-02 06:13:28.000,1042,0,NULL
"25# RC SAFEIMAGE+ TM 9-1/2                        ","01556684A              ",381," ",381,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:02.000,2023-01-20 05:56:27.000,381,0,NULL
"25# RC SAFEIMAGE+ TM 9-1/2                        ","01556684B              ",381," ",381,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:03.000,2023-01-20 05:56:27.000,381,0,NULL
"25# RC SAFEIMAGE+ TM 9-1/2                        ","01556686A              ",381," ",381,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:03.000,2023-01-20 05:56:27.000,381,0,NULL
"25# RC SAFEIMAGE+ TM 9-1/2                        ","01556686B              ",381," ",381,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:03.000,2023-01-20 05:56:27.000,381,0,NULL
"25# RC SAFEIMAGE+ TM 9-1/2                        ","01556798A              ",382," ",382,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:04.000,2023-01-20 05:56:27.000,382,0,NULL
"25# RC SAFEIMAGE+ TM 9-1/2                        ","01556798B              ",382," ",382,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:04.000,2023-01-20 05:56:27.000,382,0,NULL
"25# RC SAFEIMAGE+ TM 9-1/2                        ","01556804A              ",374," ",374,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:05.000,2023-01-20 05:56:27.000,374,0,NULL
"25# RC SAFEIMAGE+ TM 9-1/2                        ","01556804B              ",239," ",374,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:05.000,2023-01-20 05:56:27.000,374,0,NULL
"25# RC SAFEIMAGE+ TM 9-1/2                        ","01556806A              ",210," ",210,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:05.000,2023-01-20 05:56:27.000,210,0,NULL
"25# RC SAFEIMAGE+TM 18""                           ","01557157               ",0," ",437,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:03:36.000,2023-01-02 16:03:36.000,2023-01-02 06:13:28.000,437,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563741               ",1019," ",1019,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:54:27.000,2023-01-02 16:15:54.000,2023-01-02 06:13:28.000,1019,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563741A              ",1018," ",1018,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:54:38.000,2023-01-02 16:15:55.000,2023-01-02 06:13:28.000,1018,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563745               ",1017," ",1017,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:53:50.000,2023-01-02 16:15:55.000,2023-01-02 06:13:28.000,1017,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563745A              ",1016," ",1016,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:54:00.000,2023-01-02 16:15:55.000,2023-01-02 06:13:28.000,1016,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563753               ",1019," ",1019,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:54:12.000,2023-01-02 16:15:56.000,2023-01-02 06:13:28.000,1019,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563753A              ",1018," ",1018,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:54:21.000,2023-01-02 16:15:56.000,2023-01-02 06:13:28.000,1018,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563800               ",1019," ",757,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:46:22.000,2023-01-02 16:15:56.000,2023-01-02 06:13:28.000,797,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563801               ",1020," ",1020,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:56:58.000,2023-01-02 16:15:57.000,2023-01-02 06:13:28.000,1020,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563801A              ",1019," ",1019,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:57:06.000,2023-01-02 16:15:57.000,2023-01-02 06:13:28.000,1019,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563804               ",1012," ",1012,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:45:08.000,2023-01-02 16:15:57.000,2023-01-02 06:13:28.000,1012,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563804A              ",1013," ",1013,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:45:17.000,2023-01-02 16:15:58.000,2023-01-02 06:13:28.000,1013,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563808               ",1012," ",1012,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:45:28.000,2023-01-02 16:15:58.000,2023-01-02 06:13:28.000,1012,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563808A              ",1013," ",1013,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:45:39.000,2023-01-02 16:15:58.000,2023-01-02 06:13:28.000,1013,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563840               ",1032," ",1032,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:43:48.000,2023-01-02 16:15:59.000,2023-01-02 06:13:28.000,1032,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563840A              ",1033," ",1033,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:44:08.000,2023-01-02 16:15:59.000,2023-01-02 06:13:28.000,1033,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563842               ",1032," ",1032,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:44:16.000,2023-01-02 16:15:59.000,2023-01-02 06:13:28.000,1032,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563842A              ",1033," ",1033,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:44:26.000,2023-01-02 16:16:00.000,2023-01-02 06:13:28.000,1033,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563850               ",1049," ",1049,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:43:13.000,2023-01-02 16:16:00.000,2023-01-02 06:13:28.000,1049,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563850A              ",1050," ",1050,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:43:24.000,2023-01-02 16:16:00.000,2023-01-02 06:13:28.000,1050,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563852               ",1050," ",1050,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:44:53.000,2023-01-02 16:16:01.000,2023-01-02 06:13:28.000,1050,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563852A              ",1051," ",1051,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:45:01.000,2023-01-02 16:16:01.000,2023-01-02 06:13:28.000,1051,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563854               ",1050," ",1050,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:44:33.000,2023-01-02 16:16:01.000,2023-01-02 06:13:28.000,1050,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563854A              ",1051," ",1051,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 06:44:44.000,2023-01-02 16:16:02.000,2023-01-02 06:13:28.000,1051,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563856               ",1043," ",1043,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:37:13.000,2023-01-02 16:16:02.000,2023-01-02 06:13:28.000,1043,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563856A              ",1044," ",1044,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:37:22.000,2023-01-02 16:16:02.000,2023-01-02 06:13:28.000,1044,0,NULL
"VOTE SECURE IJ 100# TEXT 17 1/2                   ","01563878               ",1043," ",1043,"          ","2 ",0,0,"00000000    ",0,"2-064980  ",2022-08-10 07:37:31.000,2023-01-02 16:15:29.000,2023-01-02 06:13:28.000,1043,0,NULL
